question,choices,answer
"A user on an online shopping platform has clicked the following list of products. Select the product that the user may interact with next.
Product Sequence: 
Contigo West Loop Autoseal Travel Mug, Stainless Steel Thermal Mug, Vacuum Flask, Leakproof Tumbler, Coffee Mug with BPA Easy-Clean Lid, 470 ml, Latte
Contigo West Loop Autoseal Travel Mug, Stainless Steel Thermal Mug, Vacuum Flask, Leakproof Tumbler, Coffee Mug with BPA Free Easy-Clean Lid, 470 ml, Black
Contigo West Loop Autoseal Travel Mug, Stainless Steel Thermal Mug, Vacuum Flask, Leakproof Tumbler, Coffee Mug with BPA Free Easy-Clean Lid, 470 ml, Tangerine
Contigo West Loop Autoseal Travel Mug, Stainless Steel Thermal Mug, Vacuum Flask, Leakproof Tumbler, Coffee Mug with BPA Free Easy-Clean Lid, 470 ml, Black
Contigo Byron Snapseal Travel Mug, Stainless Steel Thermal mug, vacuum flask, leakproof tumbler, coffee mug with BPA free Easy-Clean Lid, 470 ml, Gunmetal
HASAGEI Travel Mug, Insulated Coffee Cup with Leakproof Lid - Vacuum Insulation Stainless Steel for Hot and Cold Water Coffee and Tea (Black 510ml)
Coffee Cup, MOMSIV Vacuum Reusable Leakproof Double Wall Coffee Cup, Insulation Stainless Steel Eco-Friendly Travel Office Mug for Hot Coffee Tea and Cold Drinks (Green))
Blue Coffee Cup, MOMSIV Vacuum Reusable Leakproof Double Wall Coffee Cup, Insulation Stainless Steel Eco-Friendly Travel Office Mug for Hot Coffee Tea and Cold Drinks, 13oz/380ml
MOMSIV Black Coffee Cup, Vacuum Reusable Leakproof Double Wall Coffee Cup, Insulation Stainless Steel Eco-Friendly Travel Office Mug for Hot Coffee Tea and Cold Drinks, 13oz/380ml
Coffee Cup, MOMSIV Vacuum Reusable Leakproof Double Wall Coffee Cup, Insulation Stainless Steel Eco-Friendly Travel Office Mug for Hot Coffee Tea and Cold Drinks (Green))
MOMSIV Black Coffee Cup, Vacuum Reusable Leakproof Double Wall Coffee Cup, Insulation Stainless Steel Eco-Friendly Travel Office Mug for Hot Coffee Tea and Cold Drinks, 13oz/380ml
","['Dacitiery Drawstring Gym Bag, Gym Sack, Drawstring Backpack, Unisex PE Bags Drawstring with Outside Zipper, Sport Gym Sack Bring Two Side Pockets, Large Drawstring Bag(Large Black)', 'OUTBROS Storage Boxes with Lids, 45 x 30 x 30 cm Storage Baskets for Shelves, Foldable Cube Organiser Box Baskets, Collapsible Fabric Bins Home & Office Decorative Storage Box, Grey, 3-Pack', 'Vealind Foldable Cat Litter Tray Cats Litter Box with Front Entry & Top Exit XXL Extra Large Space Toilet Boxes with Trays, Lid and Pet Litter Shovel (Green)', 'Travel Mug, Vacuum Insulated Coffee Cup, Reuseable Stainless Steel Water Bottle with Leakproof Lid for Hot & Cold Drinks (510ML,Black)']",3
"A user on an online shopping platform has clicked the following list of products. Select the product that the user may interact with next.
Product Sequence: 
Roll of Quality Bubble Wrap Clear Small and Large Strong Great for House Moving and Removals (Small, 500mm x 50m)
Roll of Quality Bubble Wrap Clear Small and Large Strong Great for House Moving and Removals (Small, 500mm x 100m)
Roll of Quality Bubble Wrap Clear Small and Large Strong Great for House Moving and Removals (Large, 1000mm x 50m)
Pukka Pad, Pukka Post – Lightweight Protective Bubble Cushioning Wrap for Packaging and Mailing, Small Air Bubbles, 300mm x 20m Roll, Clear for Packing or Storage Boxes
Pukka Pad, Pukka Post –Lightweight Protective Bubble Cushioning Wrap for Packaging and Mailing, Small Air Bubbles, 300mm x 5m Roll, Clear for Packing or Storage Boxes
KING KARAN® 5* High Quality Bubble Wrap Roll 500mm x 100m (Small Air Bubbles)
Aspect Bubble Wrap For Moving House | Large Bubble Wrap Roll 500mm x 100m Roll of Bubble Wrap for Moving Houses, Easy Packing, Office and Industrial Use
SmithPackaging Large Bubble Wrap Roll 300mm x 35m - Air Bubbles Packaging for Moving House & Packing Storage Boxes
Aspect Bubble Wrap For Moving House | Large Bubble Wrap Roll 500mm x 100m Roll of Bubble Wrap for Moving Houses, Easy Packing, Office and Industrial Use
","['JCB LED GU10 Spotlight Bulb 345lm 5W 50W Replacement 3000K (Warm White) - Pack of 4', 'Waterproof Mosquito Repellent Bracelets 12 Pack, Deet-Free PU Leather Mosquito Repellent Wrist Bands with Citronella Oil for Adults and Kids, 350 Hour Protection Bug Repellent Bracelets', 'Packitsafe 20m x 400mm Wide Roll Bubble Wrap, Quality Small Bubble for Picking, Packing, Protection, Moving', 'Original Gourmet Coffee Gift Set for Men & Women – 14 of The World’s Finest Single Estate Specialty & Organic Coffees | Brew & Enjoy Anytime, Anywhere | Hamper Style Letterbox Gift Idea for Him & Her']",2
"A user on an online shopping platform has clicked the following list of products. Select the product that the user may interact with next.
Product Sequence: 
Real Techniques Artist Essentials Complete Face Makeup Brush Set for Makeup Artist Inspired Looks
REAL TECHNIQUES,5 Count (Pack of 1) Flawless Base Set
REAL TECHNIQUES Enhanced Eye Set 6 Count (Pack of 1) it comes in variate colors
Make up Brushes,TTRWIN 18 Pcs Professional Makeup Brush Set Synthetic Kabuki Face Blush Lip Eyeshadow Eyeliner Foundation Powder Cosmetic Brushes Kit with PU Leather Bag Beige
Makeup Brushes HEYMKGO 15PCS Champagne Gold Professional Makeup Brush Sets Foundation Brush Blending Powder Blush Concealers Eye Make Up Brush Set With PU Leather Cosmetics Bag
REAL TECHNIQUES,5 Count (Pack of 1) Flawless Base Set
","['Dewalt 10 Pieces Power Tool 18V Li-ion Monster Kit with 4 x 5.0Ah Batteries & 2 x Chargers in 2 x Cases', 'Real Techniques Everyday Eye Essentials 8-Piece Eyeshadow Brush Set, 1991', 'Handmade Antique Deckle Edge Blank Cards - 10x15cm Package of 50 - Mixed Media Cards for Announcements, Invitations, Crafts - Thick 130 GSM Recycled Paper', 'ABOVEACC Bling Strap Compatible with Samsung Galaxy Watch 5 40mm 44mm/ Watch 5 Pro 45mm/ Galaxy Watch 4 Classic 42mm 46mm/ Samsung Watch 4 40mm 44mm, 20mm Elastic Nylon Strap for Women Girls, 3 Packs']",1
"A user on an online shopping website has just viewed the following sequence of products. What product may the user view next?
Product Sequence: 
VITTO Wrist Splint Support Brace - for Carpal Tunnel, Tendonitis and Arthritis (Pro, Left Hand S/M)
VITTO Wrist Splint Support Brace - for Carpal Tunnel, Tendonitis and Arthritis (Pro, Right Hand S/M)
VITTO Wrist Splint Support Brace - for Carpal Tunnel, Tendonitis and Arthritis (Pro, Right Hand, L/XL)
VITTO Wrist Splint Support Brace - for Carpal Tunnel, Tendonitis and Arthritis (Pro, Right Hand S/M)
VITTO Wrist Splint Support Brace - for Carpal Tunnel, Tendonitis and Arthritis (Pro, Left Hand S/M)
Actesso Breathable Wrist Support Brace Splint - Ideal for Carpal Tunnel, Sprains, and Tendonitis (Black, Medium Left)
Actesso Breathable Wrist Support Brace Splint - Ideal for Carpal Tunnel, Sprains, and Tendonitis (Beige, Medium Right)
","['sinocare Blood Glucose Test Strips x 200 pcs, Diabetic Test Strips for Safe AQ Smart and Safe AQ Voice Blood Glucose Monitor', 'Actesso Breathable Wrist Support Brace Splint - Ideal for Carpal Tunnel, Sprains, and Tendonitis (Black, Medium Right)', '8K DisplayPort Cable 1.4 Maxonar VESA Certified 1.2M/4FT DP1.4 Cable 8K@60Hz HBR3 4K@60Hz/144Hz/120Hz 5K@60Hz 2K@165Hz/240Hz Support FreeSync G-Sync HDR10 Display Port for Gaming Monitor Graphics Card', 'Kylie Minogue Rose Wine - 750 ml']",1
"A user on an online shopping website has just viewed the following sequence of products. What product may the user view next?
Product Sequence: 
Utopiashi Roses for Women Toys, Se.x Toys4Women Toys4couples Men & Women, Soft Tongue Toys Licki.n.g for Woman Waterproof Rose Sucti.o.n Vibrab.r.a.t.e.r Toy for Female Adult (Pink)
Utopiashi Roses for Women Toys, Se.x Toys4Women Toys4couples Men & Women, Soft Tongue Toys Licki.n.g for Woman Waterproof Rose Sucti.o.n Vibrab.r.a.t.e.r Toy for Female Adult (Purple)
Utopiashi Roses for Women Toys, Se.x Toys4Women Toys4couples Men & Women, Soft Tongue Toys Licki.n.g for Woman Waterproof Rose Sucti.o.n Vibrab.r.a.t.e.r Toy for Female Adult (Pink)
Utopiashi Roses for Women Toys, Se.x Toys4Women Toys4couples Men & Women, Soft Tongue Toys Licki.n.g for Woman Waterproof Rose Sucti.o.n Vibrab.r.a.t.e.r Toy for Female Adult (Pink)
Utopiashi Roses for Women Toys, Se.x Toys4Women Toys4couples Men & Women, Soft Tongue Toys Licki.n.g for Woman Waterproof Rose Sucti.o.n Vibrab.r.a.t.e.r Toy for Female Adult (Purple)
Utopiashi Roses for Women Toys, Se.x Toys4Women Toys4couples Men & Women, Soft Tongue Toys Licki.n.g for Woman Waterproof Rose Sucti.o.n Vibrab.r.a.t.e.r Toy for Female Adult (Pink)
Rabbit Vibrator G Spot Vibrators 6.7 Inch, Sex Toys Vibration 10 Vibrating Modes, Rechargeable Vibratorss Vaginal Clitorals Stimulator for Adults Female Sex Toys4Women Vibratorters Couple Pleasure
","['The Rug House Brown Rubber Backed Very Long Hallway Hall Runner Narrow Rugs Custom Length - Sold and Priced Per Foot', 'Vibratorter Woman Clitorious Silicon Tongue Sex toys4women Licking Dildo Vibrators, 3 in 1 Dildo Vibrabrater Toy with 10 Vibration and 5 Pulsation Modes Sex Toys4Couples Bullet Vibrating', 'EtparkKK Controller for Nintendo Switch, Joy Pad for Nintendo Switch/Switch Lite, Replacement Joystick with Turbo/Vibration/Motion Functions, Ergonomic L/R Switch Controller Joypad', 'Keyboard Case for iPad 10.2"" 9th 8th 7th Generation, with Detachable Bluetooth Keyboard and Pencil Holder, for iPad 10.2 Inch/iPad Air 10.5""(3rd Gen)/iPad Pro 10.5 inch, Auto Sleep/Wake Function']",1
"A user on an online shopping platform has clicked the following list of products. Select the product that the user may interact with next.
Product Sequence: 
GOODVISH 3 in 1 Designed for iPhone 14 Pro Silicone Case 2022, with 2 Pack Screen Protector, Full Cover [Enhanced Camera Protection] 6.1"" Soft 14pro Case[Anti-Scratch Microfiber Lining], Black
GOODVISH 3 in 1 Designed for iPhone 14 Pro Silicone Case 2022, with 2 Pack Screen Protector, Full Cover [Enhanced Camera Protection] 6.1"" Soft 14pro Case[Anti-Scratch Microfiber Lining], Dark Purple
GOODVISH 3 in 1 Designed for iPhone 14 Pro Silicone Case 2022, with 2 Pack Screen Protector, Full Cover [Enhanced Camera Protection] 6.1"" Soft 14pro Case[Anti-Scratch Microfiber Lining], Pine Green
GOODVISH 3 in 1 Designed for iPhone 14 Pro Silicone Case 2022, with 2 Pack Screen Protector, Full Cover [Enhanced Camera Protection] 6.1"" Soft 14pro Case[Anti-Scratch Microfiber Lining], Blue Grey
TORRAS Diamond Clear iPhone 14 Pro Case [Military SGS Shockproof & NO.1 Anti-Yellow Tech] Slim Thin iPhone 14 Pro Phone Case Shockproof Protective Hard Back Silicone Bumper iPhone 14 Pro Cover Clear
TORRAS Diamond Clear iPhone 14 Pro Case [Military SGS Shockproof & NO.1 Anti-Yellow Tech] Slim Thin iPhone 14 Pro Phone Case Shockproof Protective Hard Back Bumper iPhone 14 Pro Cover Purple Rim
TORRAS Diamond Clear iPhone 14 Pro Case [Military SGS Shockproof & NO.1 Anti-Yellow Tech] Slim Thin iPhone 14 Pro Phone Case Shockproof Protective Hard Back Silicone Bumper iPhone 14 Pro Cover Clear
ivoler [4 PACK] Camera Lens Protector Compatible with iPhone 14 Pro 6.1""/ iPhone 14 Pro Max (6.7"") - HD Clear Anti-Scratch Lens Tempered Glass- Clear
ivoler [4 PACK] Camera Lens Protector Compatible with iPhone 14 Pro 6.1""/ iPhone 14 Pro Max (6.7"") - HD Clear Anti-Scratch Lens Tempered Glass- Clear
","['Laptop Backpack for Women,15.6 Inch Stylish Laptop Rucksack Wide Open, College School Backpack with USB Charging Port, Water Resistant Travel Business Work Bag Computer Bookbag for Men, Black', 'Bubble Wrap Rolls Bubblewrap - Various Lengths / Widths 300mm 500mm 750mm 1000mm (300mm x 5M), Brown', 'JETech Camera Lens Protector Compatible with iPhone 13 Pro Max 6.7-Inch and iPhone 13 Pro 6.1-Inch, 9H Tempered Glass, HD Clear, Anti-Scratch, Case Friendly, Does Not Affect Night Shots, 3-Pack', '20s Halloween Long Ruched Satin Gloves Opera Gloves Long Ladies Evening Gloves Women Satin Elbow Gloves Halloween Costume Gloves Pleated Black Gloves for Bridal Fancy Dress Costume Wedding Prom']",2
"A user on an online shopping website has just viewed the following sequence of products. What product may the user view next?
Product Sequence: 
UV LED Nail Lamp, 220W Professional Faster UV Nail Dryer with 4 Timers, Touch Screen, Automatic Sensor, Portable Handle Nail Art Light Tools for Curing Gel Nail Polish(White)
L'Oreal Men Expert Gift Set for Men, Hydra Energetic Fully Charged Washbag: Shower Gel, Moisturiser for Men, Sheet Face Mask and Face Wash
L'Oréal Men Expert - Expert Shower Collection Gift Set, wide range of Men's Shower Gels for the Ultimate Rinse, Gift Set for Men
L'Oreal Men Expert - Energising Duo Gift Set, the Energising Shower Gel & Anti-Perspirant Body Care Routine, Gift Set for Men
L'Oreal Men Expert Gift Set for Men, Hydra Energetic Fully Charged Washbag: Shower Gel, Moisturiser for Men, Sheet Face Mask and Face Wash
LYNX Epic Fresh Trio bodywash, body spray, anti-perspirant and washbag, 3 piece Gift Set for Him perfect for his daily routine
LYNX Epic Fresh Trio bodywash, body spray, anti-perspirant and washbag, 3 piece Gift Set for Him perfect for his daily routine
","['AIMEILI No Wipe Matte Top Coat Gel Nail Polish Soak Off UV LED Nail Gel Varnish Manicure 10ml', 'Boland - Adult Earrings, Pink, Unique, 64469', 'Gothic Bride Veil Rose Flower Garland Cosplay Day Of The Dead Headpiece Hair Wreath with Black Veil Wedding Party Headband Lace Veil Halloween Fancy Dress Costume Accessory for Women Ladies', ""Ted Baker Ted's Opulent Trio Toiletries Set""]",3
"A user on an online shopping platform has clicked the following list of products. Select the product that the user may interact with next.
Product Sequence: 
Air Fryer Oven, Uten 5.5L Air Fryers Home Use 1700W with Rapid Air Technology for Healthy Oil Free & Low Fat Cooking , Baking and Grilling with Recipe
Ninja Foodi Dual Zone Air Fryer [AF300UK] 2 Drawers, 6 Cooking Functions, 7.6L, Black
Instant Vortex Plus Dual Basket with ClearCook - 7.6L Digital Health Air Fryer, Black, 8-in-1 Smart Programmes - Air Fry, Bake, Roast, Grill, Dehydrate, Reheat, XL Capacity -1700W
Instant Vortex Plus with ClearCook - 5.7L Digital Health Air Fryer, Black, 6-in-1 Smart Programmes - Air Fry, Bake, Roast, Grill, Dehydrate, Reheat, Large Capacity -1700W
Pipihome Silicone Pot For Ninjas Dual Air Fryer, 2PCS Silicone Air Fryer Liners Double Air Fryer Silicone Air Fryer Basket, Air Fryer Rack Accessories for Air Fryer, Oven, Microwave (Black)
Pipihome 4 Pack Air Fryer Liners for Ninja Food Dual Zone Air Fryer [AF300UK] [AF400UK] 2 Drawers, Reusable Silicone Air Fryer Liners, Kitchen Accessories for Dual Basket Air Fryers (4 Colors)
2Pcs Silicone Air Fryer Liner, 7.9"" Air Fryer Liners Reusable Silicone Pot, Food Grade Air Fryer Silicone Baking Tray Greaseproof Airfryer Basket Rack Accessories, Compatible with Ninja, Tower, COSORI
","['ZCZN Plastic Clipboard Storage Box with Separate Pen Compartment, Great for School,Utility,Industrial Office, Medical Personnel, Black, Set of 2', '2Pcs Air Fryer Silicone Pot with Handle, Resuable Silicone Square Air Fryer Liners Replacement of Parchment Paper Liners Basket Pot for Air Fryer Oven Microwave, Heat Resistant, Non Stick (Line)', 'Wendergo Perfume Atomiser Refillable, Mini Atomiser Spray Bottle Travel Size for Perfume & Aftershave, Leakproof, Bottom Pump without Funnel, Luxurious Diamond Looks, 5 ML, Gift Box(Rosegold)', 'Amazon Basics USB-C 2.0 to USB-A Cable (USB-IF Certified) - 3 m, White']",1
"A user on an online shopping platform has clicked the following list of products. Select the product that the user may interact with next.
Product Sequence: 
Glitterbeam Luxury Candle Gift Set with 16 Scented Wax Candles. Scented Candles Gift Sets Are Birthday Gifts for Women, Great Gifts for Her or Perfect Women’s Gifts
Honeybeam Luxury Candle Gift Set - 16 Scented Wax Candles. Scented Candles Gift Sets Are Ideal as Birthday Gifts for Women, Great Gifts for Her or Perfect Womens Gifts
Honeyrain Luxury Candle Gift Set with 12 Scented Wax Candles. Scented Candles Gift Sets Are Birthday Gifts for Women, Great Gifts for Her or Perfect Women’s Gifts
An Exclusive Luxury Gift Set Containing 9 Scented Candles in a Premium Gift Box. Scented Candles Make Ultimate Birthday Gifts for Women, Great Gifts for Her or Perfect Women’s Gifts (Glitterkiss)
Scented candles gifts for women, gifts for mum, birthday gifts for her, mother gifts, gift sets for her, ladies gift set, birthday gifts, birthday presents (Honeygiggle)
A Luxurious Scented Candle Gift Set with 9 Scented Candles in Enriching Aromas. Scented Candles Make Ultimate Birthday Gifts for Women, Great Gifts for Her or Perfect Women’s Gifts. (Stargaze)
Scented candles gifts for women, gifts for mum, birthday gifts for her, mother gifts, gift sets for her, ladies gift set, birthday gifts, birthday presents(Stargiggle)
","['Scented candles gifts for women, gifts for mum, birthday gifts for her, mother gifts, gift sets for her, ladies gift set, birthday gifts, birthday presents (Sweetgiggle)', 'Drag S 60W Pod Kit 2500Mah [Carbon Fiber] No Nicotine', 'Lanboo Hair Curler, Cordless Automatic Hair Curler Fast Heating Ceramic Barrel with Adjustable Temperature, Timer LCD Display, Portable Home Travel Hair Styler (Green)', 'Pilot V Pen Disposable Fountain Pen - Black, Pack of 3']",0
"A user on an online shopping platform has clicked the following list of products. Select the product that the user may interact with next.
Product Sequence: 
Amazon Basics Foldable Concertina Indoor Airer - Chrome & Addis Flat Easy Store Laundry Basket Hamper, Dark Grey, 38 Litre 518150
Amazon Basics Foldable Concertina Indoor Clothes Airer - Chrome
Amazon Basics Foldable Concertina Indoor Clothes Airer - Chrome
Amazon Basics Foldable Concertina Indoor Airer - Chrome & Addis Flat Easy Store Laundry Basket Hamper, Dark Grey, 38 Litre 518150
Amazon Basics Foldable Concertina Indoor Airer - White & Addis Flat Easy Store Laundry Basket Hamper, Dark Grey, 38 Litre 518150
Innotic Clothes Drying Rack Foldable Standing Stainless Large Space Washing 4-Tier Airer Horse Laundry Hanger Dryer for Home Garden Storage Indoor Outdoor (Blue-grey)
Innotic Clothes Drying Rack 4-Tier Foldable Standing Washing Airer Large Space Movable Laundry Hanger Dryer for Home Garden Storage Indoor (White-Grey)
URAQT Neti Pot, Nasal Rinse Kit Nose Wash Cleaner, 300ml Sinus Rinse Bottle with 20 Nasal Wash Salt Packets and 10 Thermometer Sticker, Pressure Rinse Nasal Irrigation for Adult and Kid BPA Free
","['Best Naturals Acetyl L-Carnitine 500 mg 120 Capsules', 'Athomer Nasal Wash - Sinus Rinse Kit - 250ml with 10 Packets of Sea Water Salt - Cleans and Decongests The Nasal Cavity - Moisturizing Nasal Sprayer for Adult and Kid (250ml)', 'Frame Company Allington Range Picture Photo Frame with Blue Mount for Image Size A4 - 14 x 11 Inches, Black', 'Cura-Heat Back Pain MAX size Direct-to-Skin, Pack of 2']",1
"A user on an online shopping platform has clicked the following list of products. Select the product that the user may interact with next.
Product Sequence: 
Wax Melt Oil Burner Tealight Holder Diffuser Ornament Aromatherapy Gift (Angel Wings)
Wax Melt Oil Burner Tealight Holder Diffuser Ornament Aromatherapy Gift (Tree Of Life)
Wax Melt Oil Burner Tealight Holder Diffuser Ornament Aromatherapy Gift (Angel Wings)
Wax Melt Oil Burner Tealight Holder Diffuser Ornament Aromatherapy Gift (Butterflies)
Wax Melt Oil Burner Tealight Holder Diffuser Ornament Aromatherapy Gift (Honeycomb)
Wax Melt Oil Burner Tealight Holder Diffuser Ornament Aromatherapy Gift (Woodland)
","['Yankee Candle Bouquet Gift Set Hamper with Lindt Lindor, Ferrero Rocher, Heart Chocolates, Red Roses - Yankee Candle Gift Set - Chocolate Bouquet Gifts for Her (Lindt Assorted)', 'Joby JB01511-BWW GorillaPod 1K Stand - Black/Charcoal', 'ComSaf Essential Oil Burners Set of 2, Ceramic Wax Melt Burners White Assorted Wax Tarts Holder Candle Scented Diffuser for Aroma Oil and Wax Melts Home Office, 90ml Capacity', 'Floor Lamp, Industrial Floor Lamps Corner Lamp Rustic Farmhouse Standing Lamp, Adjustable Metal Heads Indoor Task Lighting Reading Floor Lamps for Living Room, Bedroom, E27 Socket (White)']",2
